443	2	224
444	8	224
445	27	225
446	27	226
447	26	226
448	13	226
449	14	227
450	27	228
451	17	230
452	13	231
453	14	232
454	7	232
455	27	235
456	10	235
457	18	235
458	21	235
459	21	237
460	17	238
461	8	238
462	29	238
463	27	238
464	17	239
465	18	239
466	29	239
467	18	241
468	11	241
469	2	243
470	28	243
471	19	244
472	2	245
473	14	245
474	21	245
475	28	246
476	21	246
477	21	247
478	2	247
479	21	248
480	2	248
481	18	248
482	27	249
483	29	249
484	19	250
485	18	250
486	28	250
487	29	251
488	1	252
489	1	253
490	26	253
491	4	253
492	28	253
493	16	254
494	12	254
495	4	254
496	30	255
497	29	255
498	26	255
499	12	256
500	3	256
\.


